"","gutenberg_id","text"
"659",1,"and such Meeting shall be on the first Monday in December,"
"660",1,"unless they shall by law appoint a different Day."
"661",1,""
"662",1,""
"663",1,"Section 5.  Each House shall be the Judge of the Elections,"
"664",1,"Returns and Qualifications of its own Members, and a"
"665",1,"Majority of each shall constitute a Quorum to do Business;"
"666",1,"but a smaller Number may adjourn from day to day,"
"667",1,"and may be authorized to compel the Attendance of absent Members,"
"668",1,"in such Manner, and under such Penalties as each House may provide."
"669",1,""
"670",1,"Each house may determine the Rules of its Proceedings,"
"671",1,"punish its Members for disorderly Behavior, and, with the"
"672",1,"Concurrence of two-thirds, expel a Member."
"673",1,""
"674",1,"Each house shall keep a Journal of its Proceedings,"
"675",1,"and from time to time publish the same, excepting such Parts as may"
"676",1,"in their Judgment require Secrecy; and the Yeas and Nays of the"
"677",1,"Members of either House on any question shall, at the Desire of"
"678",1,"one fifth of those Present, be entered on the Journal."
"679",1,""
"680",1,"Neither House, during the Session of Congress, shall, without the"
"681",1,"Consent of the other, adjourn for more than three days, nor to"
"682",1,"any other Place than that in which the two Houses shall be sitting."
"683",1,""
"684",1,"Section 6.  The Senators and Representatives shall receive a Compensation"
"685",1,"for their Services, to be ascertained by Law, and paid out of the Treasury"
"686",1,"of the United States.  They shall in all Cases, except Treason, Felony and"
"687",1,"Breach of the Peace, be privileged from Arrest during their Attendance"
"688",1,"at the Session of their respective Houses, and in going to and returning"
"689",1,"from the same; and for any Speech or Debate in either House,"
"690",1,"they shall not be questioned in any other Place."
"691",1,""
"692",1,"No Senator or Representative shall, during the Time for which he was elected,"
"693",1,"be appointed to any civil Office under the authority of the United States,"
"694",1,"which shall have been created, or the Emoluments whereof shall have been"
"695",1,"increased during such time; and no Person holding any Office under the"
"696",1,"United States, shall be a Member of either House during his Continuance"
"697",1,"in Office."
"698",1,""
"699",1,"Section 7.  All Bills for raising Revenue shall originate in the"
"700",1,"House of Representatives; but the Senate may propose or concur with"
"701",1,"Amendments as on other Bills."
"702",1,""
"703",1,"Every Bill which shall have passed the House of Representatives and"
"704",1,"the Senate, shall, before it become a Law, be presented to the"
"705",1,"President of the United States; If he approve he shall sign it,"
"706",1,"but if not he shall return it, with his Objections to that House"
"707",1,"in which it shall have originated, who shall enter the Objections"
"708",1,"at large on their Journal, and proceed to reconsider it."
"709",1,"If after such Reconsideration two thirds of that house"
"710",1,"shall agree to pass the Bill, it shall be sent,"
"711",1,"together with the Objections, to the other House, by which"
"712",1,"it shall likewise be reconsidered, and if approved by two thirds"
"713",1,"of that House, it shall become a law.  But in all such Cases"
"714",1,"the Votes of both Houses shall be determined by Yeas and Nays,"
"715",1,"and the Names of the Persons voting for and against the Bill shall be"
"716",1,"entered on the Journal of each House respectively.  If any Bill"
"717",1,"shall not be returned by the President within ten Days (Sundays excepted)"
"718",1,"after it shall have been presented to him, the Same shall be a Law,"
"719",1,"in like Manner as if he had signed it, unless the Congress by their"
"720",1,"Adjournment prevent its Return, in which case it shall not be a Law."
"721",1,""
"722",1,"Every Order, Resolution, or Vote to which the Concurrence of the Senate"
"723",1,"and House of Representatives may be necessary (except on a question"
"724",1,"of Adjournment) shall be presented to the President of the United States;"
"725",1,"and before the Same shall take Effect, shall be approved by him,"
"726",1,"or being disapproved by him, shall be repassed by two thirds of"
"727",1,"the Senate and House of Representatives, according to the Rules"
"728",1,"and Limitations prescribed in the Case of a Bill."
"729",1,""
"730",1,"Section 8.  The Congress shall have Power to lay and collect Taxes, Duties,"
"731",1,"Imposts and Excises, to pay the Debts and provide for the common Defence"
"732",1,"and general Welfare of the United States; but all Duties, Imposts and Excises"
"733",1,"shall be uniform throughout the United States;"
"734",1,""
"735",1,"To borrow Money on the credit of the United States;"
"736",1,""
"737",1,"To regulate Commerce with foreign Nations, and among the several States,"
"738",1,"and with the Indian Tribes;"
"739",1,""
"740",1,"To establish an uniform Rule of Naturalization, and uniform Laws"
"741",1,"on the subject of Bankruptcies throughout the United States;"
"742",1,""
"743",1,"To coin Money, regulate the Value thereof, and of foreign Coin,"
"744",1,"and fix the Standard of Weights and Measures;"
"745",1,""
"746",1,"To provide for the Punishment of counterfeiting the Securities"
"747",1,"and current Coin of the United States;"
"748",1,""
"749",1,"To establish Post Offices and Post Roads;"
"750",1,""
"751",1,"To promote the Progress of Science and useful Arts, by securing"
"752",1,"for limited Times to Authors and Inventors the exclusive Right"
"753",1,"to their respective Writings and Discoveries;"
"754",1,""
"755",1,"To constitute Tribunals inferior to the supreme Court;"
"756",1,""
"757",1,"To define and punish Piracies and Felonies committed on the high Seas,"
"758",1,"and Offenses against the Law of Nations;"
"759",1,""
"760",1,"To declare War, grant Letters of Marque and Reprisal,"
"761",1,"and make Rules concerning Captures on Land and Water;"
"762",1,""
"763",1,"To raise and support Armies, but no Appropriation of Money to that Use"
"764",1,"shall be for a longer term than two Years;"
"765",1,""
"766",1,"To provide and maintain a Navy;"
"767",1,""
"768",1,"To make Rules for the Government and Regulation of the land and naval Forces;"
"769",1,""
"770",1,"To provide for calling forth the Militia to execute the Laws of the Union,"
"771",1,"suppress Insurrections and repel Invasions;"
"772",1,""
"773",1,"To provide for organizing, arming, and disciplining, the Militia, and for"
"774",1,"governing such Part of them as may be employed in the Service of the"
"775",1,"United States, reserving to the States respectively, the Appointment"
"776",1,"of the Officers, and the Authority of training the militia according"
"777",1,"to the discipline prescribed by Congress;"
"778",1,""
"779",1,"To exercise exclusive Legislation in all Cases whatsoever,"
"780",1,"over such District (not exceeding ten Miles square) as may,"
"781",1,"by Cession of particular States, and the Acceptance of Congress,"
"782",1,"become the Seat of the Government of the United States, and to"
"783",1,"exercise like Authority over all Places purchased by the Consent"
"784",1,"of the Legislature of the State in which the Same shall be,"
"785",1,"for the Erection of Forts, Magazines, Arsenals, Dockyards,"
"786",1,"and other needful Buildings;--And"
"787",1,""
"788",1,"To make all Laws which shall be necessary and proper for carrying"
"789",1,"into Execution the foregoing Powers, and all other Powers vested"
"790",1,"by this Constitution in the Government of the United States,"
"791",1,"or in any Department or Officer thereof."
"792",1,""
"793",1,"Section 9.  The Migration or Importation of such Persons as any"
"794",1,"of the States now existing shall think proper to admit, shall not"
"795",1,"be prohibited by the Congress prior to the Year one thousand eight"
"796",1,"hundred and eight, but a Tax or Duty may be imposed on such Importation,"
"797",1,"not exceeding ten dollars for each Person."
"798",1,""
"799",1,"The Privilege of the Writ of Habeas Corpus shall not be suspended, unless"
"800",1,"when in Cases of Rebellion or Invasion the public Safety may require it."
"801",1,""
"802",1,"No Bill of Attainder or ex post facto Law shall be passed."
"803",1,""
"804",1,"No Capitation, or other direct, Tax shall be laid, unless in Proportion"
"805",1,"to the Census or Enumeration herein before directed to be taken."
"806",1,""
"807",1,"No Tax or Duty shall be laid on Articles exported from any State."
"808",1,""
"809",1,"No Preference shall be given by any Regulation of Commerce or Revenue"
"810",1,"to the Ports of one State over those of another: nor shall Vessels bound to,"
"811",1,"or from, one State, be obliged to enter, clear, or pay Duties in another."
"812",1,""
"813",1,"No Money shall be drawn from the Treasury, but in Consequence"
"814",1,"of Appropriations made by Law; and a regular Statement and Account"
"815",1,"of the Receipts and Expenditures of all public Money shall be"
"816",1,"published from time to time."
"817",1,""
"818",1,"No Title of Nobility shall be granted by the United States;"
"819",1,"and no Person holding any Office of Profit or Trust under them, shall,"
"820",1,"without the Consent of the Congress, accept of any present, Emolument,"
"821",1,"Office, or Title, of any kind whatever, from any King, Prince,"
"822",1,"or foreign State."
"823",1,""
"824",1,"Section 10.  No State shall enter into any Treaty, Alliance, or"
"825",1,"Confederation; grant Letters of Marque and Reprisal; coin Money;"
"826",1,"emit Bills of Credit; make any Thing but gold and silver Coin a Tender"
"827",1,"in Payment of Debts; pass any Bill of Attainder, ex post facto Law,"
"828",1,"or Law impairing the Obligation of Contracts, or grant any Title of Nobility."
"829",1,""
"830",1,"No State shall, without the Consent of the Congress, lay any Imposts or Duties"
"831",1,"on Imports or Exports, except what may be absolutely necessary for executing"
"832",1,"it's inspection Laws: and the net Produce of all Duties and Imposts,"
"833",1,"laid by any State on Imports or Exports, shall be for the Use of the Treasury"
"834",1,"of the United States; and all such Laws shall be subject to the Revision"
"835",1,"and Controul of the Congress."
"836",1,""
"837",1,""
"838",1,"No State shall, without the Consent of Congress, lay any Duty of"
"839",1,"Tonnage, keep Troops, or Ships of War in time of Peace, enter into any"
"840",1,"Agreement or Compact with another State, or with a foreign Power, or"
"841",1,"engage in War, unless actually invaded, or in such imminent Danger"
"842",1,"as will not admit of delay."
"843",1,""
"844",1,"ARTICLE 2"
"845",1,""
"846",1,"Section 1.  The executive Power shall be vested in a President"
"847",1,"of the United States of America.  He shall hold his Office during"
"848",1,"the Term of four Years, and, together with the Vice President"
"849",1,"chosen for the same Term, be elected, as follows:"
"850",1,""
"851",1,"Each State shall appoint, in such Manner as the Legislature thereof may direct,"
"852",1,"a Number of Electors, equal to the whole Number of Senators and Representatives"
"853",1,"to which the State may be entitled in the Congress:  but no Senator or"
"854",1,"Representative, or Person holding an Office of Trust or Profit under"
"855",1,"the United States, shall be appointed an Elector."
"856",1,""
"857",1,"The Electors shall meet in their respective States, and vote by Ballot"
"858",1,"for two Persons, of whom one at least shall not lie an Inhabitant of"
"859",1,"the same State with themselves.  And they shall make a List of"
"860",1,"all the Persons voted for, and of the Number of Votes for each;"
"861",1,"which List they shall sign and certify, and transmit sealed to"
"862",1,"the Seat of the Government of the United States, directed to the"
"863",1,"President of the Senate.  The President of the Senate shall,"
"864",1,"in the Presence of the Senate and House of Representatives,"
"865",1,"open all the Certificates, and the Votes shall then be counted."
"866",1,"The Person having the greatest Number of Votes shall be the President,"
"867",1,"if such Number be a Majority of the whole Number of Electors appointed;"
"868",1,"and if there be more than one who have such Majority, and have an equal"
"869",1,"Number of votes, then the House of Representatives shall immediately"
"870",1,"chuse by Ballot one of them for President; and if no Person have"
"871",1,"a Majority, then from the five highest on the List the said House"
"872",1,"shall in like Manner chuse the President.  But in chusing the President,"
"873",1,"the Votes shall be taken by States, the Representation from each State"
"874",1,"having one Vote; a Quorum for this Purpose shall consist of a Member"
"875",1,"or Members from two thirds of the States, and a Majority of all the"
"876",1,"States shall be necessary to a Choice.  In every Case, after the Choice"
"877",1,"of the President, the Person having the greatest Number of Votes of"
"878",1,"the Electors shall be the Vice President.  But if there should remain"
"879",1,"two or more who have equal Votes, the Senate shall chuse from them"
"880",1,"by Ballot the Vice President."
"881",1,""
"882",1,"The Congress may determine the Time of chusing the Electors,"
"883",1,"and the Day on which they shall give their Votes; which Day"
"884",1,"shall be the same throughout the United States."
"885",1,""
"886",1,"No Person except a natural born Citizen, or a Citizen of the United States,"
"887",1,"at the time of the Adoption of this Constitution, shall be eligible to"
"888",1,"the Office of President; neither shall any Person be eligible to that"
"889",1,"Office who shall not have attained to the Age of thirty five Years,"
"890",1,"and been fourteen Years a Resident within the United States."
"891",1,""
"892",1,"In Case of the Removal of the President from Office, or of his Death,"
"893",1,"Resignation, or Inability to discharge the Powers and Duties of the"
"894",1,"said Office, the Same shall devolve on the Vice President, and the"
"895",1,"Congress may by Law provide for the Case of Removal, Death, Resignation"
"896",1,"or Inability, both of the President and Vice President, declaring what"
"897",1,"Officer shall then act as President, and such Officer shall act accordingly,"
"898",1,"until the Disability be removed, or a President shall be elected."
"899",1,""
"900",1,"The President shall, at stated Times, receive for his Services,"
"901",1,"a Compensation, which shall neither be encreased nor diminished during"
"902",1,"the Period for which he shall have been elected, and he shall not receive"
"903",1,"within that Period any other Emolument from the United States, or any of them."
"904",1,""
"905",1,"Before he enter on the Execution of his Office, he shall take the"
"906",1,"following Oath or Affirmation:--""I do solemnly swear (or affirm) that"
"907",1,"I will faithfully execute the Office of President of the United States,"
"908",1,"and will to the best of my Ability, preserve, protect and defend the"
"909",1,"Constitution of the United States."""
"910",1,""
"911",1,"Section 2.  The President shall be Commander in Chief of the Army"
"912",1,"and Navy of the United States, and of the Militia of the several States,"
"913",1,"when called into the actual Service of the United States;"
"914",1,"he may require the Opinion, in writing, of the principal Officer"
"915",1,"in each of the executive Departments, upon any Subject relating to"
"916",1,"the Duties of their respective Offices, and he shall have Power"
"917",1,"to grant Reprieves and Pardons for Offenses against the United States,"
"918",1,"except in Cases of impeachment."
"919",1,""
"920",1,"He shall have Power, by and with the Advice and Consent of the"
"921",1,"Senate, to make Treaties, provided two thirds of the Senators"
"922",1,"present concur; and he shall nominate, and by and with the Advice"
"923",1,"and Consent of the Senate, shall appoint Ambassadors, other public"
"924",1,"Ministers and Consuls, Judges of the supreme Court, and all other"
"925",1,"Officers of the United States, whose Appointments are not herein"
"926",1,"otherwise provided for, and which shall be established by Law:"
"927",1,"but the Congress may by Law vest the Appointment of such inferior Officers,"
"928",1,"as they think proper, in the President alone, in the Courts of Law,"
"929",1,"or in the Heads of Departments."
"930",1,""
"931",1,"The President shall have Power to fill up all Vacancies that may happen"
"932",1,"during the Recess of the Senate, by granting Commissions which shall"
"933",1,"expire at the End of their next session."
"934",1,""
"935",1,"Section 3.  He shall from time to time give to the Congress"
"936",1,"Information of the State of the Union, and recommend to their"
"937",1,"Consideration such Measures as he shall judge necessary and expedient;"
"938",1,"he may, on extraordinary Occasions, convene both Houses, or either"
"939",1,"of them, and in Case of Disagreement between them, with Respect to"
"940",1,"the Time of Adjournment, he may adjourn them to such Time as he shall"
"941",1,"think proper; he shall receive Ambassadors and other public Ministers;"
"942",1,"he shall take Care that the Laws be faithfully executed, and shall"
"943",1,"Commission all the Officers of the United States."
"944",1,""
"945",1,"Section 4.  The President, Vice President and all civil Officers of the"
"946",1,"United States, shall be removed from Office on Impeachment for,"
"947",1,"and Conviction of, Treason, Bribery, or other high Crimes and Misdemeanors."
"948",1,""
"949",1,"ARTICLE THREE"
"950",1,""
"951",1,"Section 1.  The judicial Power of the United States, shall be vested"
"952",1,"in one supreme Court, and in such inferior Courts as the Congress may"
"953",1,"from time to time ordain and establish.  The Judges, both of the supreme"
"954",1,"and inferior Courts, shall hold their Offices during good behavior,"
"955",1,"and shall, at stated Times, receive for their Services, a Compensation,"
"956",1,"which shall not be diminished during their Continuance in Office."
"957",1,""
"958",1,"Section 2.  The judicial Power shall extend to all Cases, in Law and Equity,"
"959",1,"arising under this Constitution, the Laws of the United States, and Treaties"
"960",1,"made, or which shall be made, under their Authority;--to all Cases affecting"
"961",1,"Ambassadors, other public Ministers and Consuls;--to all Cases of admiralty"
"962",1,"and maritime Jurisdiction;--to Controversies to which the United States"
"963",1,"shall be a Party;--to Controversies between two or more States;--between a"
"964",1,"State and Citizens of another State;--between Citizens of different States;"
"965",1,"--between Citizens of the same State claiming Lands under Grants of"
"966",1,"different States, and between a State, or the Citizens thereof,"
"967",1,"and foreign States, Citizens or Subjects."
"968",1,""
"969",1,"In all cases affecting Ambassadors, other public Ministers and Consuls,"
"970",1,"and those in which a State shall be Party, the supreme Court shall have"
"971",1,"original Jurisdiction.  In all the other Cases before mentioned, the"
"972",1,"supreme Court shall have appellate Jurisdiction, both as to Law and Fact,"
"973",1,"with such Exceptions, and under such Regulations as the Congress shall make."
"974",1,""
"975",1,"The Trial of all Crimes, except in Cases of Impeachment, shall be by Jury;"
"976",1,"and such Trial shall be held in the State where the said Crimes shall"
"977",1,"have been committed; but when not committed within any State, the Trial"
"978",1,"shall be at such Place or Places as the Congress may by Law have directed."
"979",1,""
"980",1,"Section 3.  Treason against the United States, shall consist only in"
"981",1,"levying War against them, or in adhering to their Enemies, giving them"
"982",1,"Aid and Comfort.  No Person shall be convicted of Treason unless on"
"983",1,"the Testimony of two Witnesses to the same overt Act, or on Confession"
"984",1,"in open Court."
"985",1,""
"986",1,"The Congress shall have power to declare the punishment of Treason,"
"987",1,"but no Attainder of Treason shall work Corruption of Blood,"
"988",1,"or Forfeiture except during the Life of the Person attainted."
"989",1,""
"990",1,""
"991",1,"ARTICLE FOUR"
"992",1,""
"993",1,"Section 1.  Full Faith and Credit shall be given in each State to the"
"994",1,"public Acts, Records, and judicial Proceedings of every other State."
"995",1,"And the Congress may by general Laws prescribe the Manner in which such Acts,"
"996",1,"Records, and Proceedings shall be proved, and the Effect thereof."
"997",1,""
"998",1,""
"999",1,"Section 2.  The Citizens of each State shall be entitled to all"
"1000",1,"Privileges and Immunities of Citizens in the several States."
"1001",1,""
"1002",1,"A Person charged in any State with Treason, Felony, or other Crime,"
"1003",1,"who shall flee from Justice, and be found in another State,"
"1004",1,"shall on Demand of the executive Authority of the State from"
"1005",1,"which he fled, be delivered up, to be removed to the State having"
"1006",1,"Jurisdiction of the Crime."
"1007",1,""
"1008",1,"No person held to Service or Labor in one State, under the Laws thereof,"
"1009",1,"escaping into another, shall, in Consequence of any Law or Regulation therein,"
"1010",1,"be discharged from such Service or Labor, But shall be delivered up on Claim"
"1011",1,"of the Party to whom such Service or Labor may be due."
"1012",1,""
"1013",1,""
"1014",1,"Section 3.  New States may be admitted by the Congress into this Union;"
"1015",1,"but no new States shall be formed or erected within the Jurisdiction"
"1016",1,"of any other State; nor any State be formed by the Junction of two"
"1017",1,"or more States, or Parts of States, without the Consent of the"
"1018",1,"Legislatures of the States concerned as well as of the Congress."
"1019",1,""
"1020",1,"The Congress shall have Power to dispose of and make all needful Rules"
"1021",1,"and Regulations respecting the Territory or other Property belonging"
"1022",1,"to the United States; and nothing in this Constitution shall be so"
"1023",1,"construed as to Prejudice any Claims of the United States,"
"1024",1,"or of any particular State."
"1025",1,""
"1026",1,"Section 4.  The United States shall guarantee to every State in this Union"
"1027",1,"a Republican Form of Government, and shall protect each of them against"
"1028",1,"Invasion; and on Application of the Legislature, or of the Executive"
"1029",1,"(when the Legislature cannot be convened) against domestic Violence."
"1030",1,""
"1031",1,""
"1032",1,"ARTICLE FIVE"
"1033",1,""
"1034",1,"The Congress, whenever two thirds of both Houses shall deem it necessary,"
"1035",1,"shall propose Amendments to this Constitution, or, on the Application of"
"1036",1,"the Legislatures of two thirds of the several States, shall call a Convention"
"1037",1,"for proposing Amendments, which, in either Case, shall be valid to all Intents"
"1038",1,"and Purposes, as Part of this Constitution, when ratified by the Legislatures"
"1039",1,"of three fourths of the several States, or by Conventions in three fourths"
"1040",1,"thereof, as the one or the other Mode of Ratification may be proposed by"
"1041",1,"the Congress; Provided that no Amendment which may be made prior to the"
"1042",1,"Year one thousand eight hundred and eight shall in any Manner affect"
"1043",1,"the first and fourth Clauses in the ninth Section of the first Article;"
"1044",1,"and that no State, without its Consent, shall be deprived of it's"
"1045",1,"equal Suffrage in the Senate."
"1046",1,""
"1047",1,"ARTICLE SIX"
"1048",1,""
"1049",1,"All Debts contracted and Engagements entered into, before the Adoption"
"1050",1,"of this Constitution, shall be as valid against the United States"
"1051",1,"under this Constitution, as under the Confederation."
"1052",1,""
"1053",1,"This Constitution, and the Laws of the United States which shall be made"
"1054",1,"in Pursuance thereof; and all Treaties made, or which shall be made,"
"1055",1,"under the Authority of the United States, shall be the supreme"
"1056",1,"Law of the Land; and the Judges in every State shall be bound thereby,"
"1057",1,"any Thing in the Constitution or Laws of any State to the Contrary"
"1058",1,"notwithstanding."
"1059",1,""
"1060",1,"The Senators and Representatives before mentioned, and the Members of the"
"1061",1,"several State Legislatures, and all executive and judicial Officers,"
"1062",1,"both of the United States and of the several States, shall be bound"
"1063",1,"by Oath or Affirmation, to support this Constitution; but no religious"
"1064",1,"Test shall ever be required as a Qualification to any Office or public Trust"
"1065",1,"under the United States"
"1066",1,""
"1067",1,"ARTICLE SEVEN"
"1068",1,""
"1069",1,"The Ratification of the Conventions of nine States, shall be sufficient for the"
"1070",1,"Establishment of this Constitution between the States so ratifying the Same."
"1071",1,""
"1072",1,"Done in Convention by the Unanimous Consent of the States present"
"1073",1,"the Seventeenth Day of September in the Year of our Lord one"
"1074",1,"thousand seven hundred and eighty seven and of the Independence of the"
"1075",1,"United States of America the Twelfth        In Witness whereof We have"
"1076",1,"hereunto subscribed our Names,"
"1077",1,""
"1078",1,"Go. WASHINGTON--"
"1079",1,"Presid. and deputy from Virginia"
"1080",1,""
"1081",1,"New Hampshire"
"1082",1,""
"1083",1,"John Langdon"
"1084",1,"Nicholas Gilman"
"1085",1,""
"1086",1,"Massachusetts"
"1087",1,""
"1088",1,"Nathaniel Gorham"
"1089",1,"Rufus King"
"1090",1,""
"1091",1,"Connecticut"
"1092",1,""
"1093",1,"Wm. Saml. Johnson"
"1094",1,"Roger herman"
"1095",1,""
"1096",1,"New York"
"1097",1,""
"1098",1,"Alexander Hamilton"
"1099",1,""
"1100",1,"New Jersey"
"1101",1,""
"1102",1,"Wil: Livingston"
"1103",1,"David Brearley"
"1104",1,"Wm. Paterson"
"1105",1,"Jona: Dayton"
"1106",1,""
"1107",1,"Pennsylvania"
"1108",1,""
"1109",1,"B Franklin"
"1110",1,"Thomas Mifflin"
"1111",1,"Robt Morris"
"1112",1,"Geo. Clymer"
"1113",1,"Thos FitzSimons"
"1114",1,"Jared Ingersoll"
"1115",1,"James Wilson"
"1116",1,"Gouv Morris"
"1117",1,""
"1118",1,"Delaware"
"1119",1,""
"1120",1,"Geo: Read"
"1121",1,"Gunning Bedford jun"
"1122",1,"John Dickinson"
"1123",1,"Richard Bassett"
"1124",1,"Jaco: Broom"
"1125",1,""
"1126",1,"Maryland"
"1127",1,""
"1128",1,"James Mchenry"
"1129",1,"Dan of St Thos. Jenifer"
"1130",1,"Danl Carroll"
"1131",1,""
"1132",1,"Virginia"
"1133",1,""
"1134",1,"John Blair--"
"1135",1,"James Madison Jr."
"1136",1,""
"1137",1,"North Carolina"
"1138",1,""
"1139",1,"Wm. Blount"
"1140",1,"Rich'd Dobbs Spaight"
"1141",1,"Hu Williamson"
"1142",1,""
"1143",1,"South Carolina"
"1144",1,""
"1145",1,"J. Rutledge"
"1146",1,"Charles Cotesworth Pinckney"
"1147",1,"Charles Pinckney"
"1148",1,"Pierce Butler"
"1149",1,""
"1150",1,"Georgia"
"1151",1,""
"1152",1,"William Few"
"1153",1,"Abr Baldwin"
"1154",1,""
"1155",1,""
"1156",1,"Attest:"
"1157",1,"William Jackson, Secretary"
"1158",1,""
"1159",1,""
"1160",1,""
"1161",1,""
"1162",1,"December, 1975  [Etext #6]"
"1163",1,""
"1164",1,""
"1165",1,"The Project Gutenberg Etext of Give Me LIberty Or Give Me Death"
"1166",1,""
"1167",1,"Officially released in December 1975, unofficially released for"
"1168",1,"the 200th anniversary of the speech by Patrick Henry before the"
"1169",1,"""House"" as he referred to it. [Which was the Virgina Provincial"
"1170",1,"Convention, March 23, 1775]"
"1171",1,""
"1172",1,""
"1173",1,"Give Me Liberty Or Give Me Death"
"1174",1,""
"1175",1,""
"1176",1,"Patrick Henry, March 23, 1775."
"1177",1,""
"1178",1,""
"1179",1,"No man thinks more highly than I do of the patriotism, as well as abilities,"
"1180",1,"of the very worthy gentlemen who have just addressed the House.  But different"
"1181",1,"men often see the same subject in different lights; and, therefore, I hope it"
"1182",1,"will not be thought disrespectful to those gentlemen if, entertaining as I do"
"1183",1,"opinions of a character very opposite to theirs, I shall speak forth my"
"1184",1,"sentiments freely and without reserve.  This is no time for ceremony."
"1185",1,"The questing before the House is one of awful moment to this country."
"1186",1,"For my own part, I consider it as nothing less than a question of"
"1187",1,"freedom or slavery; and in proportion to the magnitude of the subject"
"1188",1,"ought to be the freedom of the debate.  It is only in this way that"
"1189",1,"we can hope to arrive at truth, and fulfill the great responsibility"
"1190",1,"which we hold to God and our country.  Should I keep back my opinions"
"1191",1,"at such a time, through fear of giving offense, I should consider myself"
"1192",1,"as guilty of treason towards my country, and of an act of disloyalty"
"1193",1,"toward the Majesty of Heaven, which I revere above all earthly kings."
"1194",1,""
"1195",1,"Mr. President, it is natural to man to indulge in the illusions of hope."
"1196",1,"We are apt to shut our eyes against a painful truth, and listen to the"
"1197",1,"song of that siren till she transforms us into beasts.  Is this the part"
"1198",1,"of wise men, engaged in a great and arduous struggle for liberty?"
"1199",1,"Are we disposed to be of the number of those who, having eyes, see not,"
"1200",1,"and, having ears, hear not, the things which so nearly concern their"
"1201",1,"temporal salvation?  For my part, whatever anguish of spirit it may cost,"
"1202",1,"I am willing to know the whole truth; to know the worst, and to provide for it."
"1203",1,""
"1204",1,"I have but one lamp by which my feet are guided, and that is the lamp of"
"1205",1,"experience.  I know of no way of judging of the future but by the past."
"1206",1,"And judging by the past, I wish to know what there has been in the conduct"
"1207",1,"of the British ministry for the last ten years to justify those hopes with"
"1208",1,"which  gentlemen have been pleased to solace themselves and the House."
"1209",1,"Is it that insidious smile with which our petition has been lately received?"
"1210",1,"Trust it not, sir; it will prove a snare to your feet.  Suffer not yourselves"
"1211",1,"to be betrayed with a kiss.  Ask yourselves how this gracious reception of our"
"1212",1,"petition comports with those warlike preparations which cover our waters and"
"1213",1,"darken our land.  Are fleets and armies necessary to a work of love and"
"1214",1,"reconciliation?  Have we shown ourselves so unwilling to be reconciled that"
"1215",1,"force must be called in to win back our love?  Let us not deceive ourselves,"
"1216",1,"sir.  These are the implements of war and subjugation; the last arguments to"
"1217",1,"which kings resort.  I ask gentlemen, sir, what means this martial array, if"
"1218",1,"its purpose be not to force us to submission?  Can gentlemen assign any other"
"1219",1,"possible motive for it?  Has Great Britain any enemy, in this quarter of"
"1220",1,"the world, to call for all this accumulation of navies and armies?  No, sir,"
"1221",1,"she has none.  They are meant for us:  they can be meant for no other."
"1222",1,"They are sent over to bind and rivet upon us those chains which the British"
"1223",1,"ministry have been so long forging.  And what have we to oppose to them?"
"1224",1,"Shall we try argument?  Sir, we have been trying that for the last ten years."
"1225",1,"Have we anything new to offer upon the subject?  Nothing.  We have held the"
"1226",1,"subject up in every light of which it is capable; but it has been all in vain."
"1227",1,"Shall we resort to entreaty and humble supplication?  What terms shall we"
"1228",1,"find which have not been already exhausted?  Let us not, I beseech you, sir,"
"1229",1,"deceive ourselves.  Sir, we have done everything that could be done to avert"
"1230",1,"the storm which is now coming on.  We have petitioned; we have remonstrated;"
"1231",1,"we have supplicated; we have prostrated ourselves before the throne, and have"
"1232",1,"implored its interposition to arrest the tyrannical hands of the ministry and"
"1233",1,"Parliament.  Our petitions have been slighted; our remonstrances have produced"
"1234",1,"additional violence and insult; our supplications have been disregarded;"
"1235",1,"and we have been spurned, with contempt, from the foot of the throne!"
"1236",1,"In vain, after these things, may we indulge the fond hope of peace and"
"1237",1,"reconciliation.  There is no longer any room for hope.  If we wish to be free--"
"1238",1,"if we mean to preserve inviolate those inestimable privileges for which"
"1239",1,"we have been so long contending--if we mean not basely to abandon the noble"
"1240",1,"struggle in which we have been so long engaged, and which we have pledged"
"1241",1,"ourselves never to abandon until the glorious object of our contest"
"1242",1,"shall be obtained--we must fight!  I repeat it, sir, we must fight!"
"1243",1,"An appeal to arms  and to the God of hosts is all that is left us!"
"1244",1,""
"1245",1,"They tell us, sir, that we are weak; unable to cope with so formidable"
"1246",1,"an adversary.  But when shall we be stronger?  Will it be the next week,"
"1247",1,"or the next year?  Will it be when we are totally disarmed, and when a British"
"1248",1,"guard shall be stationed in every house?  Shall we gather strength but"
"1249",1,"irresolution and inaction?  Shall we acquire the means of effectual resistance"
"1250",1,"by lying supinely on our backs and hugging the delusive phantom of hope, until"
"1251",1,"our enemies shall have bound us hand and foot?  Sir, we are not weak if we make"
"1252",1,"a proper use of those means which the God of nature hath placed in our power."
"1253",1,"The millions of people, armed in the holy cause of liberty, and in such a"
"1254",1,"country as that which we possess, are invincible by any force which our enemy"
"1255",1,"can send against us.  Besides, sir, we shall not fight our battles alone."
"1256",1,"There is a just God who presides over the destinies of nations, and who will"
"1257",1,"raise up friends to fight our battles for us.  The battle, sir, is not to the"
"1258",1,"strong alone; it is to the vigilant, the active, the brave.  Besides, sir,"
"1259",1,"we have no election.  If we were base enough to desire it, it is now too late"
